"empleo_fl","sexo","tipo_edu","region","egreso","hab_dig","hab_ciud","hab_num","hab_verb"
0,0,0,"Metropolitana",2023,632,638,498,302
1,0,0,"Antofagasta",2023,965,1000,827,802
1,1,0,"Arica",2023,779,781,593,607
0,1,0,"Metropolitana",2023,542,543,0,0
1,0,0,"Biobio",2022,685,697,593,573
0,1,1,"Araucania",2021,837,910,680,589
1,0,0,"Metropolitana",2023,956,972,939,759
0,1,0,"Maule",2023,551,551,505,540
0,1,0,"Valparaiso",2023,736,755,436,534
1,0,1,"Maule",2023,923,941,628,576
1,1,0,"Maule",2023,814,836,563,711
1,1,0,"Biobio",2022,851,881,705,699
0,1,0,"Los Lagos",2023,785,794,0,0
0,1,1,"OHiggins",2023,829,925,535,607
1,1,0,"Metropolitana",2023,937,1000,705,679
0,1,0,"Biobio",2019,599,599,705,524
1,0,0,"Metropolitana",2022,708,723,575,576
0,0,0,"Metropolitana",2019,419,419,424,506
0,0,0,"Los Rios",2023,793,797,696,651
0,0,1,"Metropolitana",2023,637,640,585,506
0,1,1,"Maule",2023,928,992,593,696
0,1,1,"OHiggins",2023,582,582,0,0
0,0,0,"Metropolitana",2022,680,718,0,676
1,0,0,"Valparaiso",2022,844,899,575,491
0,1,0,"Valparaiso",2019,900,1000,679,686
1,1,0,"Valparaiso",2023,951,969,990,815
1,0,0,"Biobio",2023,771,771,513,573
1,1,0,"Nuble",2023,886,909,679,549
1,0,0,"Arica",2023,914,932,963,819
0,0,1,"OHiggins",2023,595,619,642,519
1,0,0,"Metropolitana",2020,594,594,773,774
1,1,0,"Metropolitana",2023,870,951,513,375
1,0,0,"Metropolitana",2023,441,441,642,607
0,0,1,"Metropolitana",2023,379,379,0,463
0,0,0,"Metropolitana",2023,823,824,785,641
0,1,0,"Tarapaca",2023,689,715,436,466
0,0,1,"Tarapaca",2005,587,592,989,0
1,1,0,"Biobio",2023,900,925,616,774
0,1,0,"Metropolitana",2023,599,599,505,463
0,1,0,"Metropolitana",2023,479,479,0,0
1,0,0,"Coquimbo",2023,628,628,465,500
1,1,0,"Valparaiso",2023,793,808,680,679
0,1,0,"Metropolitana",2023,979,982,705,759
1,1,1,"Valparaiso",2023,787,808,616,641
0,0,1,"Nuble",2023,681,683,0,0
1,1,0,"Coquimbo",2023,951,990,785,738
1,1,0,"Atacama",2023,942,989,688,754
1,0,0,"Araucania",2023,870,891,844,754
0,0,1,"Metropolitana",2023,491,491,424,334
1,1,1,"Los Lagos",2022,886,988,827,802
0,1,0,"Metropolitana",2023,371,371,0,0
1,0,0,"Nuble",2023,680,683,607,665
1,1,0,"Metropolitana",2022,664,672,563,519
0,1,1,"Valparaiso",2023,587,587,0,0
0,1,0,"Tarapaca",2022,483,497,513,576
0,1,1,"Los Lagos",2021,672,680,424,409
0,1,1,"Arica",2023,474,474,489,388
1,1,0,"Metropolitana",2023,837,852,576,707
0,1,0,"Coquimbo",2022,586,586,696,589
0,1,1,"Metropolitana",2022,715,750,585,802
1,1,0,"Biobio",2020,685,686,642,774
0,0,1,"Los Rios",2023,587,590,585,405
0,0,0,"Metropolitana",2023,680,683,576,510
0,0,0,"Los Lagos",2020,699,708,0,0
1,1,0,"Los Rios",2023,814,958,505,554
0,1,0,"Metropolitana",2023,569,569,0,463
0,1,0,"Metropolitana",2023,558,558,498,534
1,1,0,"OHiggins",2023,771,771,679,591
0,0,0,"Metropolitana",2023,757,800,642,591
0,1,0,"Arica",2022,608,618,378,338
1,1,0,"Nuble",2022,713,713,879,922
0,0,0,"Valparaiso",2023,510,510,576,641
0,1,0,"Metropolitana",2022,613,613,465,651
1,0,1,"Metropolitana",2022,637,650,761,0
0,0,0,"Metropolitana",2023,736,747,575,506
0,0,1,"Metropolitana",2023,630,649,669,726
1,1,0,"Metropolitana",2021,900,923,0,896
1,1,0,"Biobio",2023,599,599,607,607
1,0,0,"Metropolitana",2023,722,735,989,922
0,0,0,"OHiggins",2022,648,655,535,721
0,1,0,"Metropolitana",2023,657,709,535,388
0,0,0,"Metropolitana",2023,671,671,585,519
1,1,1,"Biobio",2023,942,963,599,625
1,1,1,"Metropolitana",2020,491,491,585,591
0,1,1,"OHiggins",2022,686,732,424,519
0,1,0,"Metropolitana",2023,785,818,669,738
1,1,1,"OHiggins",2023,871,935,478,549
0,0,0,"Los Lagos",2023,505,571,465,405
1,1,0,"Metropolitana",2022,907,933,773,738
0,0,1,"Valparaiso",2023,574,574,0,0
0,1,0,"Metropolitana",2023,531,550,489,418
0,1,0,"Metropolitana",2023,473,473,0,567
1,1,0,"OHiggins",2023,823,853,563,665
0,1,0,"Metropolitana",2023,703,739,513,641
0,1,0,"Los Lagos",2023,751,753,628,620
1,1,0,"Tarapaca",2023,823,828,669,686
1,0,1,"Coquimbo",2023,900,925,761,784
0,1,0,"Metropolitana",2021,664,679,513,699
1,1,1,"Metropolitana",2023,823,918,523,500
1,0,1,"Antofagasta",2023,667,696,599,600
1,0,0,"Nuble",2022,567,567,465,506
0,0,0,"Atacama",2023,510,510,600,397
0,1,0,"Nuble",2023,650,654,413,449
0,0,0,"Valparaiso",2023,479,479,378,563
1,0,0,"Maule",2023,970,1000,593,896
1,1,0,"Metropolitana",2021,650,670,593,707
1,0,0,"Metropolitana",2023,922,981,939,899
1,1,1,"OHiggins",2022,738,756,424,506
0,1,1,"Antofagasta",2020,545,546,513,582
1,1,0,"Metropolitana",2023,664,667,576,466
1,0,0,"Antofagasta",2023,685,689,585,656
1,1,0,"Los Rios",2023,793,808,576,641
1,1,0,"Biobio",2022,765,765,773,726
0,0,0,"Metropolitana",2023,699,723,599,611
0,0,1,"Metropolitana",2023,871,891,593,510
1,0,1,"Metropolitana",2023,923,1000,844,707
1,1,0,"Los Lagos",2023,870,880,990,788
0,0,1,"Valparaiso",2023,595,598,450,473
0,1,0,"Antofagasta",2023,727,735,696,665
1,0,0,"Metropolitana",2023,632,639,549,582
0,1,1,"Atacama",2023,623,625,505,354
1,1,0,"Coquimbo",2023,928,945,563,597
0,0,0,"Metropolitana",2023,870,890,761,600
0,0,0,"Metropolitana",2023,599,599,576,563
1,1,0,"Valparaiso",2022,650,650,642,669
0,1,1,"Araucania",2021,609,609,465,481
1,0,0,"Metropolitana",2023,622,622,773,625
1,0,0,"Metropolitana",2020,410,421,0,473
0,0,0,"Coquimbo",2023,929,993,0,0
0,0,0,"Metropolitana",2023,680,680,844,534
0,0,1,"Metropolitana",2023,385,385,679,620
1,1,0,"Tarapaca",2023,779,805,513,589
1,0,0,"Biobio",2023,928,971,917,689
0,1,0,"Metropolitana",2020,515,516,403,476
0,1,1,"Araucania",2023,545,545,0,0
1,1,0,"Metropolitana",2022,757,764,585,676
1,1,0,"Metropolitana",2022,879,936,917,788
0,1,0,"Valparaiso",2023,585,585,489,524
0,1,0,"Los Rios",2023,652,652,600,651
1,1,0,"Valparaiso",2023,779,779,505,597
1,1,0,"Antofagasta",2023,636,636,717,611
1,0,0,"Metropolitana",2023,942,964,1000,874
0,0,1,"OHiggins",2023,757,812,688,576
1,1,0,"Metropolitana",2023,870,878,563,770
1,1,0,"Valparaiso",2023,928,941,989,742
1,1,0,"Araucania",2022,837,854,917,676
0,1,1,"Tarapaca",2020,609,609,513,473
0,1,0,"Metropolitana",2023,736,761,593,549
0,1,0,"Magallanes",2016,643,643,0,711
1,0,0,"Biobio",2023,650,650,436,506
0,0,1,"Metropolitana",2023,427,427,0,0
0,0,0,"Metropolitana",2023,0,0,0,0
1,1,0,"Araucania",2022,613,616,505,375
0,1,1,"Antofagasta",2023,601,601,0,0
0,0,0,"Biobio",2023,664,699,576,394
1,1,0,"Metropolitana",2023,951,966,498,689
0,0,0,"Araucania",2023,671,671,628,711
1,1,0,"Metropolitana",2023,510,510,657,641
1,0,0,"Valparaiso",2023,599,599,696,774
1,0,0,"Coquimbo",2023,680,730,424,754
1,1,0,"Los Rios",2022,808,830,549,711
0,1,0,"Biobio",2023,643,649,523,611
0,1,1,"Los Rios",2023,672,707,563,582
1,0,0,"Metropolitana",2022,708,708,897,721
1,1,0,"Coquimbo",2023,879,937,680,676
0,0,0,"Metropolitana",2023,586,586,450,418
0,0,0,"Metropolitana",2023,479,479,628,738
1,0,1,"Metropolitana",2023,709,748,688,625
0,1,0,"Valparaiso",2023,680,683,549,582
1,1,1,"Valparaiso",2022,843,905,680,676
0,1,0,"Metropolitana",2010,643,648,489,549
0,0,1,"Metropolitana",2023,738,791,413,418
1,1,0,"Aysen",2023,893,898,669,784
0,1,0,"Los Rios",2001,526,526,0,0
1,1,0,"Araucania",2023,851,859,535,496
0,1,0,"Metropolitana",2022,914,953,607,554
1,0,0,"Los Rios",2023,928,952,773,721
0,0,0,"Biobio",2023,536,536,498,0
1,1,1,"Biobio",2023,956,1000,657,651
1,1,0,"Metropolitana",2022,751,776,844,686
1,1,0,"OHiggins",2022,837,841,600,679
1,1,0,"Metropolitana",2023,914,947,990,770
1,0,0,"Araucania",2022,594,594,761,611
0,0,1,"Maule",2023,439,439,424,367
1,0,0,"Metropolitana",2023,751,751,963,759
0,0,0,"Metropolitana",2023,722,727,0,0
1,1,1,"Valparaiso",2021,686,686,563,788
1,1,0,"Antofagasta",2022,657,661,600,665
0,0,1,"Coquimbo",2023,385,385,585,397
1,1,0,"Metropolitana",2023,851,885,785,689
1,1,0,"Maule",2023,922,959,785,802
1,0,0,"Los Rios",2021,879,898,688,669
1,1,0,"Maule",2023,900,912,746,676
0,0,0,"Metropolitana",2023,727,754,535,473
0,0,1,"Araucania",2023,829,1000,478,466
0,1,1,"Maule",2023,752,771,607,607
1,1,1,"Biobio",2023,970,1000,616,573
1,1,0,"Atacama",2023,785,812,465,563
0,0,0,"Metropolitana",2022,628,628,498,597
1,0,0,"Metropolitana",2023,814,837,879,641
1,1,0,"Metropolitana",2023,799,799,797,788
0,0,0,"Metropolitana",2016,622,622,785,576
0,1,0,"Biobio",2019,488,488,513,540
0,0,0,"Arica",2017,519,527,523,476
1,1,0,"Biobio",2020,473,478,523,597
0,1,1,"Metropolitana",2023,560,560,513,676
0,1,1,"Metropolitana",2023,450,450,0,0
0,0,1,"Metropolitana",2023,497,497,478,496
0,0,0,"Los Lagos",2023,519,519,513,597
0,1,0,"Atacama",2023,736,745,523,549
0,0,0,"Valparaiso",2023,785,785,717,721
0,1,0,"Biobio",2023,643,643,688,665
0,0,1,"Biobio",2004,465,465,563,636
1,0,0,"Biobio",2023,742,744,599,510
0,1,0,"Antofagasta",2023,567,567,680,707
0,1,1,"Metropolitana",2023,794,813,424,549
1,1,0,"Tarapaca",2015,731,740,599,620
0,1,0,"Biobio",2023,951,983,773,607
1,1,0,"Metropolitana",2023,937,1000,1000,774
0,1,1,"Metropolitana",2023,491,510,498,496
0,0,0,"Maule",2023,632,640,513,506
0,1,0,"Coquimbo",2023,956,1000,705,770
0,0,0,"Los Rios",2021,479,482,535,491
0,0,1,"Metropolitana",2023,418,418,513,454
1,0,0,"Metropolitana",2021,586,591,731,584
0,0,0,"Maule",2023,551,551,0,0
0,0,0,"Tarapaca",2021,727,734,0,0
1,1,0,"Metropolitana",2022,828,840,705,711
1,1,0,"Metropolitana",2019,479,479,705,699
0,0,1,"Metropolitana",2023,771,835,0,0
1,0,0,"Araucania",2019,757,757,811,770
0,1,1,"Metropolitana",2023,715,816,563,573
1,0,0,"Valparaiso",2023,837,858,696,665
0,0,0,"Valparaiso",2021,708,706,599,0
0,0,1,"Metropolitana",2023,738,777,498,364
1,1,0,"Metropolitana",2022,851,907,669,540
1,0,1,"Metropolitana",2023,752,771,599,641
0,1,0,"Biobio",2007,473,473,505,378
0,1,0,"Araucania",2022,699,699,362,496
0,1,0,"Metropolitana",2023,613,613,478,466
1,1,0,"Maule",2023,799,824,785,759
1,1,1,"Nuble",2023,914,925,549,584
0,1,0,"Biobio",2023,664,664,489,491
1,1,0,"Valparaiso",2019,632,657,450,696
1,1,0,"Araucania",2023,779,793,746,665
1,1,1,"Metropolitana",2005,506,506,585,597
0,1,0,"Metropolitana",2023,708,708,607,582
1,1,0,"Los Lagos",2023,970,1000,705,591
0,1,1,"Metropolitana",2020,595,595,0,0
0,1,1,"Metropolitana",2023,652,652,549,506
0,0,1,"Metropolitana",2023,766,791,465,576
0,1,0,"Arica",1997,680,680,0,0
1,1,0,"Metropolitana",2023,886,982,696,696
0,0,1,"Maule",2023,780,835,0,0
1,0,0,"Metropolitana",2022,680,680,0,0
0,0,0,"Valparaiso",2023,551,551,535,726
0,1,0,"OHiggins",2023,558,558,436,364
1,0,0,"Metropolitana",2023,671,671,696,496
0,0,0,"Atacama",2023,526,526,505,388
1,1,0,"Metropolitana",2023,979,980,746,754
0,0,0,"OHiggins",2023,456,456,436,0
0,1,0,"Metropolitana",2023,577,586,0,0
1,0,1,"Metropolitana",2021,427,433,600,524
0,1,0,"Coquimbo",2023,441,441,0,0
0,1,0,"Metropolitana",2023,599,599,523,334
0,0,0,"Los Lagos",2023,456,456,413,291
0,1,0,"Biobio",2023,742,755,362,656
0,0,1,"Metropolitana",2023,914,970,585,567
0,0,0,"Metropolitana",2023,572,573,0,0
1,1,0,"Atacama",2023,937,978,599,738
1,0,0,"Metropolitana",2022,837,911,897,833
0,1,1,"Metropolitana",2023,587,658,424,438
0,0,1,"Maule",2023,427,427,0,0
0,0,0,"Biobio",2023,685,685,785,711
0,1,0,"Valparaiso",2022,799,836,575,636
0,1,1,"Metropolitana",2023,411,411,450,496
0,1,1,"OHiggins",2023,411,411,478,484
0,1,0,"Metropolitana",2023,922,934,585,534
1,0,0,"Metropolitana",2023,622,622,657,576
0,0,0,"Metropolitana",2023,886,895,593,584
0,1,0,"Antofagasta",2023,865,882,642,554
1,1,0,"Maule",2023,799,811,523,607
1,1,0,"Los Rios",2023,742,742,688,699
1,0,1,"Maule",2023,956,1000,731,742
0,0,1,"Maule",2021,601,627,657,573
0,0,1,"Metropolitana",2023,771,844,450,0
1,1,0,"Los Rios",2023,814,846,746,651
0,1,0,"Biobio",2022,828,843,563,567
0,0,1,"Coquimbo",2023,587,587,465,449
0,1,0,"Arica",2023,473,473,489,491
1,0,0,"Metropolitana",2023,937,943,917,696
1,1,0,"Valparaiso",2022,900,909,498,582
1,1,0,"Metropolitana",2020,608,607,498,506
0,0,0,"Metropolitana",2022,599,599,413,0
0,1,0,"Maule",2023,699,699,607,665
0,1,0,"Metropolitana",2023,623,628,392,491
1,0,0,"Metropolitana",2023,751,770,600,567
0,0,0,"Coquimbo",2023,694,694,535,534
1,1,0,"Valparaiso",2022,893,945,593,582
1,0,0,"Metropolitana",2023,736,742,797,721
0,0,0,"Metropolitana",2023,524,524,465,418
0,1,0,"Biobio",2023,636,640,489,434
1,1,0,"Magallanes",2023,837,855,535,489
0,1,0,"Metropolitana",2023,873,1000,0,0
0,0,0,"Metropolitana",2023,699,710,436,500
1,0,0,"Metropolitana",2022,745,792,642,784
1,1,1,"OHiggins",2022,766,798,680,802
0,1,1,"Biobio",2023,427,427,0,554
0,0,0,"Biobio",2023,870,901,657,665
0,1,0,"Antofagasta",2023,680,680,436,510
1,1,0,"Metropolitana",2023,942,983,717,833
1,1,0,"Metropolitana",2022,965,1000,773,0
1,1,0,"Biobio",2022,865,950,563,0
0,1,0,"Metropolitana",2023,0,0,0,0
1,0,0,"Metropolitana",2023,727,748,642,686
0,0,0,"Metropolitana",2018,495,501,0,0
0,1,0,"Valparaiso",2023,751,751,549,611
1,0,0,"Metropolitana",2023,572,572,642,726
1,0,0,"Atacama",2023,622,622,669,600
0,1,0,"Nuble",2023,713,723,424,388
0,1,0,"Arica",2017,572,572,563,549
0,1,0,"Coquimbo",2023,640,642,0,0
0,1,0,"Valparaiso",2023,823,841,593,611
1,1,0,"Metropolitana",2022,814,819,879,770
0,0,1,"Valparaiso",2023,601,641,403,549
1,1,1,"OHiggins",2023,914,1000,392,549
1,0,0,"Antofagasta",2020,814,821,827,802
1,1,0,"Metropolitana",2023,979,1000,917,754
0,0,0,"Antofagasta",2021,586,589,628,534
0,0,1,"Metropolitana",2023,587,587,0,0
1,1,0,"Araucania",2020,537,550,498,620
1,0,0,"Valparaiso",2023,757,804,717,707
1,0,0,"Biobio",2022,751,767,0,0
0,0,1,"Valparaiso",2019,808,824,576,481
0,1,0,"OHiggins",2023,907,928,680,636
1,1,0,"Metropolitana",2022,736,755,761,788
1,0,0,"Los Lagos",2023,650,650,746,689
1,1,0,"Valparaiso",2022,727,727,0,600
0,1,1,"Araucania",2023,623,641,478,385
0,1,0,"Araucania",2022,650,677,465,589
1,0,0,"Metropolitana",2023,751,756,680,584
0,1,0,"Aysen",2023,838,892,498,405
1,1,0,"Metropolitana",2023,463,463,478,600
0,1,1,"Metropolitana",2022,379,379,0,0
0,0,1,"Metropolitana",2023,497,497,523,600
0,1,0,"Metropolitana",2023,613,613,549,489
0,0,1,"Metropolitana",2021,513,515,450,676
0,1,1,"Maule",2023,937,1000,600,699
1,1,0,"Metropolitana",2023,837,839,811,754
1,0,0,"Magallanes",2023,879,907,576,837
1,1,1,"Metropolitana",2023,923,980,563,549
0,1,1,"Metropolitana",2023,582,582,599,354
0,1,0,"Nuble",2023,680,680,513,463
0,1,0,"Metropolitana",2023,886,905,576,567
1,0,0,"Nuble",2023,441,441,761,696
1,1,0,"Metropolitana",2021,856,865,844,696
0,1,1,"Atacama",2023,609,671,505,591
0,0,1,"Araucania",2023,582,582,616,449
1,0,0,"Metropolitana",2022,479,479,600,582
0,1,0,"Maule",2022,942,959,761,600
1,1,0,"Los Rios",2023,628,628,478,484
1,0,0,"Biobio",2022,504,504,939,686
0,1,0,"Metropolitana",2020,580,580,489,510
0,1,1,"Valparaiso",2023,843,987,413,438
0,1,0,"Biobio",2023,567,567,331,364
1,1,0,"Metropolitana",2023,979,1000,990,819
0,0,0,"OHiggins",2023,622,622,705,582
0,1,0,"Coquimbo",2023,640,653,450,418
0,0,0,"Aysen",2023,736,736,576,534
0,0,0,"Metropolitana",2023,664,672,576,481
1,1,0,"Maule",2023,870,892,616,549
1,1,0,"Metropolitana",2021,785,847,669,770
0,1,0,"Araucania",2023,536,536,642,625
0,1,1,"Metropolitana",2023,443,443,450,0
1,1,0,"OHiggins",2023,727,732,465,549
1,0,0,"Metropolitana",2023,823,835,989,854
0,1,0,"Metropolitana",2021,799,806,827,819
0,1,1,"Valparaiso",2023,644,653,392,409
0,0,1,"OHiggins",2023,574,574,593,489
0,1,1,"Nuble",2023,538,538,0,0
0,1,0,"Metropolitana",2023,703,722,413,397
0,0,1,"Biobio",2023,595,607,0,0
1,0,0,"Metropolitana",2023,965,997,811,711
1,0,0,"Metropolitana",2022,765,765,1000,874
0,0,1,"Metropolitana",2023,630,634,478,496
1,0,0,"Biobio",2021,664,667,773,679
0,1,0,"OHiggins",2022,685,698,593,582
1,0,0,"Antofagasta",2021,727,757,0,354
0,0,0,"Nuble",2023,837,842,549,641
0,0,0,"Coquimbo",2023,661,673,0,0
0,1,1,"Nuble",2023,709,719,599,473
0,1,0,"Nuble",2023,608,608,424,454
0,0,0,"Araucania",2023,713,713,607,500
1,0,0,"OHiggins",2023,751,753,917,726
1,0,0,"Valparaiso",2020,643,643,505,742
0,1,0,"Valparaiso",2023,473,473,489,567
0,0,0,"Metropolitana",2021,689,715,450,434
0,1,0,"Metropolitana",2023,713,725,523,491
1,0,0,"Metropolitana",2023,856,879,563,711
0,0,1,"Coquimbo",2023,686,694,563,576
1,1,0,"Los Lagos",2023,808,848,498,620
0,1,0,"Los Lagos",2023,928,1000,811,686
0,1,1,"Metropolitana",2023,601,607,478,473
1,1,0,"Coquimbo",2023,823,887,773,669
1,0,0,"Araucania",2022,536,536,478,549
0,1,1,"Los Rios",2023,609,612,392,409
1,1,1,"Valparaiso",2023,829,931,600,496
1,1,0,"Atacama",2022,837,901,642,607
0,0,0,"Metropolitana",2023,432,432,563,484
0,1,1,"Metropolitana",2023,667,670,505,418
1,1,0,"Metropolitana",2021,928,937,963,947
0,1,1,"Nuble",2023,402,402,465,350
0,0,0,"Los Lagos",2023,713,721,600,641
0,1,1,"Nuble",2023,560,560,535,510
0,0,0,"Araucania",2021,400,401,0,0
0,0,0,"Metropolitana",2023,473,473,450,423
1,1,0,"Metropolitana",2023,771,777,607,589
0,1,1,"Metropolitana",2023,370,370,535,454
1,1,0,"Metropolitana",2023,814,814,861,669
0,1,0,"Biobio",2023,599,608,599,584
1,0,0,"Antofagasta",2023,628,628,761,759
0,1,1,"Metropolitana",2023,545,545,0,0
0,0,0,"Los Lagos",2019,708,708,0,0
1,0,0,"Metropolitana",2022,856,895,0,0
1,0,0,"Metropolitana",2023,870,910,731,788
0,1,1,"Metropolitana",2023,766,780,607,584
0,1,0,"Biobio",2023,536,536,0,0
0,1,0,"Los Rios",2023,551,551,0,0
0,1,0,"Valparaiso",2023,622,622,413,481
0,0,0,"Metropolitana",2023,463,463,0,0
1,1,0,"Metropolitana",2023,765,778,827,686
0,0,0,"Metropolitana",2023,504,504,549,625
1,0,0,"Maule",2023,742,742,642,815
0,1,0,"Metropolitana",2023,400,400,0,0
0,1,1,"Metropolitana",2023,465,465,535,463
0,0,0,"Maule",2021,618,618,413,463
0,1,0,"Metropolitana",2023,814,835,575,759
0,0,1,"Metropolitana",2023,571,571,599,742
0,1,0,"Metropolitana",2023,664,675,0,576
0,0,1,"OHiggins",2023,582,582,465,449
1,0,1,"Nuble",2023,771,791,642,656
1,1,1,"OHiggins",2023,895,928,797,754
1,1,1,"Valparaiso",2023,738,771,616,802
1,0,0,"Araucania",2022,572,572,917,759
1,1,0,"Coquimbo",2023,793,815,600,651
0,0,0,"Metropolitana",2023,900,921,939,799
1,0,0,"Nuble",2023,779,790,575,597
0,1,1,"Metropolitana",2023,560,560,450,476
0,1,1,"Metropolitana",2023,700,739,498,620
1,1,0,"Metropolitana",2019,837,865,963,784
1,0,0,"Maule",2023,708,710,746,686
1,0,0,"Los Lagos",2021,878,915,785,699
0,0,1,"Los Lagos",2022,695,795,563,463
0,0,0,"Valparaiso",1991,757,757,0,0
0,0,0,"Metropolitana",2023,580,582,450,418
0,0,0,"Biobio",2022,765,787,392,305
0,1,0,"Metropolitana",2023,802,922,585,770
0,0,0,"Los Lagos",2023,441,441,0,0
1,0,0,"Metropolitana",2023,893,897,963,819
0,0,1,"Valparaiso",2023,582,582,498,350
0,0,0,"Metropolitana",2019,727,749,746,738
0,0,1,"Coquimbo",2023,554,554,616,591
0,0,1,"Metropolitana",2022,595,602,599,576
1,0,0,"Coquimbo",2023,771,784,811,802
1,1,0,"Nuble",2022,865,877,599,679
0,1,1,"Metropolitana",2023,623,632,593,510
0,0,0,"Biobio",2023,622,622,0,0
0,0,0,"Metropolitana",2023,352,352,465,489
1,0,0,"Metropolitana",2023,870,878,1000,754
1,0,0,"Los Lagos",2022,771,771,731,742
1,0,0,"Metropolitana",2023,650,650,505,484
1,1,0,"Atacama",2023,757,761,549,600
0,0,1,"OHiggins",2023,396,396,0,0
0,1,0,"Metropolitana",2016,586,593,498,759
1,0,0,"Biobio",2023,757,762,478,636
0,1,0,"OHiggins",2023,856,874,761,738
0,1,0,"Coquimbo",2023,722,741,0,0
0,1,0,"Metropolitana",2022,504,504,642,799
1,1,0,"Biobio",2022,900,903,963,833
0,1,0,"Valparaiso",2023,632,647,413,409
0,0,0,"Metropolitana",2023,915,962,478,491
0,0,0,"Antofagasta",2023,0,0,478,549
1,0,0,"Metropolitana",2022,814,819,785,738
1,1,0,"Coquimbo",2022,828,882,535,549
1,1,0,"Araucania",2023,742,753,600,799
1,1,1,"Los Lagos",2023,715,761,585,484
0,1,0,"Maule",2023,837,837,717,636
0,1,0,"Araucania",2001,0,0,0,0
0,1,1,"Metropolitana",2023,616,617,616,597
1,1,0,"OHiggins",2023,970,1000,705,676
0,0,0,"Metropolitana",2022,680,680,498,489
0,1,1,"OHiggins",2023,667,692,523,405
1,1,0,"Magallanes",2023,751,764,465,554
1,1,0,"Araucania",2021,742,758,498,584
1,1,0,"Valparaiso",2016,500,500,505,473
0,1,1,"Metropolitana",2023,609,609,0,0
0,1,0,"Metropolitana",2022,551,551,549,589
1,0,0,"Nuble",2023,742,742,696,784
1,1,0,"Araucania",2023,928,986,576,591
0,0,1,"Valparaiso",2023,538,538,0,0
0,1,0,"Metropolitana",2023,837,843,392,669
1,1,0,"Los Rios",2021,793,839,0,0
0,0,0,"Valparaiso",2023,456,456,450,354
0,1,0,"Magallanes",2023,779,791,585,620
1,0,0,"Coquimbo",2022,473,473,563,510
1,1,0,"Metropolitana",2023,856,870,717,833
1,1,0,"Metropolitana",2023,994,1000,688,689
0,0,0,"Metropolitana",2023,567,567,523,597
0,1,0,"Biobio",2023,914,923,575,573
1,1,0,"Metropolitana",2022,1000,1000,827,819
1,0,1,"Metropolitana",2023,752,892,549,534
0,1,0,"Biobio",2023,558,558,593,625
1,1,0,"Coquimbo",2023,622,622,616,496
1,0,1,"Araucania",2023,823,928,549,597
0,1,0,"Metropolitana",2019,572,572,657,0
1,0,0,"Metropolitana",2023,785,811,599,689
1,0,0,"Metropolitana",2023,742,757,761,651
0,0,1,"Biobio",2023,851,866,563,567
1,0,0,"Metropolitana",2023,942,953,746,696
1,1,0,"Antofagasta",2023,900,955,939,696
1,0,0,"Valparaiso",2023,713,715,513,476
1,1,0,"Valparaiso",2022,837,918,563,591
0,1,0,"Valparaiso",2022,694,699,0,388
1,1,1,"Aysen",2007,465,465,498,418
0,1,1,"Metropolitana",2021,450,450,0,0
1,0,0,"Metropolitana",2023,713,728,563,665
0,0,1,"Aysen",2023,545,545,489,394
1,0,0,"Araucania",2022,650,672,797,726
0,1,0,"Maule",2023,893,915,827,802
0,1,0,"Metropolitana",2023,799,799,785,754
1,1,0,"Metropolitana",2021,567,567,513,397
1,0,0,"Araucania",2023,504,504,773,584
1,1,0,"Valparaiso",2021,727,739,761,689
0,0,0,"Biobio",2023,779,782,465,582
0,1,0,"Metropolitana",2023,479,479,378,388
1,1,0,"Antofagasta",2021,842,931,696,679
0,0,0,"Biobio",2023,699,699,505,405
0,0,1,"Magallanes",2023,843,876,563,466
0,0,0,"Aysen",2023,488,488,549,506
0,1,0,"Tarapaca",2023,751,759,465,449
1,0,0,"Metropolitana",2022,661,661,917,696
0,1,0,"Biobio",2019,751,758,0,0
1,1,0,"OHiggins",2023,991,1000,680,506
0,0,0,"Metropolitana",2023,580,580,549,549
1,0,1,"Metropolitana",2023,601,623,535,625
1,0,0,"Maule",2022,851,859,607,0
1,1,0,"Metropolitana",2023,736,736,585,837
0,0,0,"Los Lagos",2023,580,580,0,0
0,0,0,"Maule",2023,751,787,657,600
0,0,1,"Biobio",2023,497,497,0,0
0,0,1,"Metropolitana",2023,574,574,413,423
1,0,0,"Metropolitana",2023,842,912,628,607
1,1,0,"Valparaiso",2023,900,924,549,679
0,0,1,"Metropolitana",2023,780,808,549,676
0,0,0,"Coquimbo",2022,495,495,576,620
1,0,0,"Metropolitana",2019,580,580,642,611
1,0,0,"Metropolitana",2023,779,783,705,665
0,0,0,"Biobio",2023,580,580,450,423
1,1,0,"Metropolitana",2022,765,782,549,549
0,1,0,"Coquimbo",2023,823,837,498,819
1,0,0,"Tarapaca",2022,542,542,607,770
1,0,1,"Coquimbo",2023,637,643,679,699
1,0,0,"Maule",2022,828,834,657,600
1,0,0,"Metropolitana",2023,893,918,576,496
0,1,1,"Metropolitana",2022,609,611,585,476
0,0,1,"Coquimbo",2023,491,491,0,0
1,1,0,"Metropolitana",2023,956,980,879,754
1,1,0,"Metropolitana",2023,779,786,563,519
